 2.23872114e+08  2.19208533e+00  2.23872114e+08  2.19208577e+00  2.23872114e+08 -1.78668453e+02  2.23872114e+08  1.32892127e+00  2.23872114e+08 -8.45857766e+01  2.23872114e+08  8.21268546e+00  2.23872114e+08 -9.55348925e+01 
 2.29086765e+08  2.19381758e+00  2.29086765e+08  2.19381799e+00  2.29086765e+08 -1.78713102e+02  2.29086765e+08  1.28421168e+00  2.29086765e+08 -8.43838946e+01  2.29086765e+08  8.21441770e+00  2.29086765e+08 -9.53332332e+01 
 2.34422882e+08  2.19547505e+00  2.34422882e+08  2.19547543e+00  2.34422882e+08 -1.78757220e+02  2.34422882e+08  1.24003007e+00  2.34422882e+08 -8.41820940e+01  2.34422882e+08  8.21607515e+00  2.34422882e+08 -9.51316456e+01 
 2.39883292e+08  2.19706081e+00  2.39883292e+08  2.19706115e+00  2.39883292e+08 -1.78800824e+02  2.39883292e+08  1.19636279e+00  2.39883292e+08 -8.39803713e+01  2.39883292e+08  8.21766089e+00  2.39883292e+08 -9.49301266e+01 
 2.45470892e+08  2.19857779e+00  2.45470892e+08  2.19857809e+00  2.45470892e+08 -1.78843925e+02  2.45470892e+08  1.15319584e+00  2.45470892e+08 -8.37787235e+01  2.45470892e+08  8.21917785e+00  2.45470892e+08 -9.47286734e+01 
 2.51188643e+08  2.20002884e+00  2.51188643e+08  2.20002910e+00  2.51188643e+08 -1.78886539e+02  2.51188643e+08  1.11051493e+00  2.51188643e+08 -8.35771473e+01  2.51188643e+08  8.22062888e+00  2.51188643e+08 -9.45272834e+01 
 2.57039578e+08  2.20141668e+00  2.57039578e+08  2.20141690e+00  2.57039578e+08 -1.78928680e+02  2.57039578e+08  1.06830549e+00  2.57039578e+08 -8.33756399e+01  2.57039578e+08  8.22201670e+00  2.57039578e+08 -9.43259540e+01 
 2.63026799e+08  2.20274393e+00  2.63026799e+08  2.20274412e+00  2.63026799e+08 -1.78970362e+02  2.63026799e+08  1.02655270e+00  2.63026799e+08 -8.31741984e+01  2.63026799e+08  8.22334393e+00  2.63026799e+08 -9.41246825e+01 
 2.69153480e+08  2.20401313e+00  2.69153480e+08  2.20401327e+00  2.69153480e+08 -1.79011601e+02  2.69153480e+08  9.85241479e-01  2.69153480e+08 -8.29728201e+01  2.69153480e+08  8.22461311e+00  2.69153480e+08 -9.39234667e+01 
 2.75422870e+08  2.20522668e+00  2.75422870e+08  2.20522677e+00  2.75422870e+08 -1.79052413e+02  2.75422870e+08  9.44356573e-01  2.75422870e+08 -8.27715022e+01  2.75422870e+08  8.22582664e+00  2.75422870e+08 -9.37223041e+01 
 2.81838293e+08  2.20638693e+00  2.81838293e+08  2.20638697e+00  2.81838293e+08 -1.79092812e+02  2.81838293e+08  9.03882513e-01  2.81838293e+08 -8.25702423e+01  2.81838293e+08  8.22698686e+00  2.81838293e+08 -9.35211926e+01 
 2.88403150e+08  2.20749610e+00  2.88403150e+08  2.20749609e+00  2.88403150e+08 -1.79132813e+02  2.88403150e+08  8.63803660e-01  2.88403150e+08 -8.23690379e+01  2.88403150e+08  8.22809601e+00  2.88403150e+08 -9.33201300e+01 
 2.95120923e+08  2.20855635e+00  2.95120923e+08  2.20855629e+00  2.95120923e+08 -1.79172434e+02  2.95120923e+08  8.24104214e-01  2.95120923e+08 -8.21678867e+01  2.95120923e+08  8.22915623e+00  2.95120923e+08 -9.31191143e+01 
 3.01995172e+08  2.20956974e+00  3.01995172e+08  2.20956962e+00  3.01995172e+08 -1.79211689e+02  3.01995172e+08  7.84768231e-01  3.01995172e+08 -8.19667865e+01  3.01995172e+08  8.23016959e+00  3.01995172e+08 -9.29181434e+01 
 3.09029543e+08  2.21053824e+00  3.09029543e+08  2.21053806e+00  3.09029543e+08 -1.79250595e+02  3.09029543e+08  7.45779632e-01  3.09029543e+08 -8.17657351e+01  3.09029543e+08  8.23113806e+00  3.09029543e+08 -9.27172155e+01 
 3.16227766e+08  2.21146375e+00  3.16227766e+08  2.21146351e+00  3.16227766e+08 -1.79289168e+02  3.16227766e+08  7.07122220e-01  3.16227766e+08 -8.15647305e+01  3.16227766e+08  8.23206354e+00  3.16227766e+08 -9.25163288e+01 
 3.23593657e+08  2.21234809e+00  3.23593657e+08  2.21234779e+00  3.23593657e+08 -1.79327424e+02  3.23593657e+08  6.68779686e-01  3.23593657e+08 -8.13637706e+01  3.23593657e+08  8.23294785e+00  3.23593657e+08 -9.23154816e+01 
 3.31131121e+08  2.21319301e+00  3.31131121e+08  2.21319265e+00  3.31131121e+08 -1.79365380e+02  3.31131121e+08  6.30735618e-01  3.31131121e+08 -8.11628536e+01  3.31131121e+08  8.23379274e+00  3.31131121e+08 -9.21146721e+01 
 3.38844156e+08  2.21400018e+00  3.38844156e+08  2.21399974e+00  3.38844156e+08 -1.79403052e+02  3.38844156e+08  5.92973513e-01  3.38844156e+08 -8.09619776e+01  3.38844156e+08  8.23459987e+00  3.38844156e+08 -9.19138988e+01 
 3.46736850e+08  2.21477120e+00  3.46736850e+08  2.21477069e+00  3.46736850e+08 -1.79440456e+02  3.46736850e+08  5.55476780e-01  3.46736850e+08 -8.07611410e+01  3.46736850e+08  8.23537085e+00  3.46736850e+08 -9.17131601e+01 
 3.54813389e+08  2.21550761e+00  3.54813389e+08  2.21550702e+00  3.54813389e+08 -1.79477609e+02  3.54813389e+08  5.18228750e-01  3.54813389e+08 -8.05603420e+01  3.54813389e+08  8.23610722e+00  3.54813389e+08 -9.15124545e+01 
 3.63078055e+08  2.21621087e+00  3.63078055e+08  2.21621021e+00  3.63078055e+08 -1.79514528e+02  3.63078055e+08  4.81212675e-01  3.63078055e+08 -8.03595791e+01  3.63078055e+08  8.23681045e+00  3.63078055e+08 -9.13117807e+01 
 3.71535229e+08  2.21688241e+00  3.71535229e+08  2.21688165e+00  3.71535229e+08 -1.79551230e+02  3.71535229e+08  4.44411738e-01  3.71535229e+08 -8.01588506e+01  3.71535229e+08  8.23748194e+00  3.71535229e+08 -9.11111373e+01 
 3.80189396e+08  2.21752355e+00  3.80189396e+08  2.21752271e+00  3.80189396e+08 -1.79587731e+02  3.80189396e+08  4.07809056e-01  3.80189396e+08 -7.99581553e+01  3.80189396e+08  8.23812304e+00  3.80189396e+08 -9.09105230e+01 
 3.89045145e+08  2.21813560e+00  3.89045145e+08  2.21813467e+00  3.89045145e+08 -1.79624048e+02  3.89045145e+08  3.71387678e-01  3.89045145e+08 -7.97574916e+01  3.89045145e+08  8.23873504e+00  3.89045145e+08 -9.07099366e+01 
 3.98107171e+08  2.21871979e+00  3.98107171e+08  2.21871876e+00  3.98107171e+08 -1.79660199e+02  3.98107171e+08  3.35130591e-01  3.98107171e+08 -7.95568582e+01  3.98107171e+08  8.23931918e+00  3.98107171e+08 -9.05093769e+01 
 4.07380278e+08  2.21927730e+00  4.07380278e+08  2.21927616e+00  4.07380278e+08 -1.79696200e+02  4.07380278e+08  2.99020720e-01  4.07380278e+08 -7.93562538e+01  4.07380278e+08  8.23987664e+00  4.07380278e+08 -9.03088427e+01 
 4.16869383e+08  2.21980926e+00  4.16869383e+08  2.21980801e+00  4.16869383e+08 -1.79732069e+02  4.16869383e+08  2.63040929e-01  4.16869383e+08 -7.91556773e+01  4.16869383e+08  8.24040854e+00  4.16869383e+08 -9.01083330e+01 
 4.26579519e+08  2.22031674e+00  4.26579519e+08  2.22031539e+00  4.26579519e+08 -1.79767822e+02  4.26579519e+08  2.27174021e-01  4.26579519e+08 -7.89551273e+01  4.26579519e+08  8.24091597e+00  4.26579519e+08 -8.99078468e+01 
 4.36515832e+08  2.22080079e+00  4.36515832e+08  2.22079932e+00  4.36515832e+08 -1.79803476e+02  4.36515832e+08  1.91402733e-01  4.36515832e+08 -7.87546030e+01  4.36515832e+08  8.24139996e+00  4.36515832e+08 -8.97073830e+01 
 4.46683592e+08  2.22126239e+00  4.46683592e+08  2.22126079e+00  4.46683592e+08 -1.79839050e+02  4.46683592e+08  1.55709743e-01  4.46683592e+08 -7.85541030e+01  4.46683592e+08  8.24186150e+00  4.46683592e+08 -8.95069407e+01 
 4.57088190e+08  2.22170248e+00  4.57088190e+08  2.22170075e+00  4.57088190e+08 -1.79874560e+02  4.57088190e+08  1.20077660e-01  4.57088190e+08 -7.83536265e+01  4.57088190e+08  8.24230152e+00  4.57088190e+08 -8.93065191e+01 
 4.67735141e+08  2.22212195e+00  4.67735141e+08  2.22212009e+00  4.67735141e+08 -1.79910024e+02  4.67735141e+08  8.44890279e-02  4.67735141e+08 -7.81531724e+01  4.67735141e+08  8.24272093e+00  4.67735141e+08 -8.91061172e+01 
 4.78630092e+08  2.22252168e+00  4.78630092e+08  2.22251968e+00  4.78630092e+08 -1.79945459e+02  4.78630092e+08  4.89263182e-02  4.78630092e+08 -7.79527399e+01  4.78630092e+08  8.24312058e+00  4.78630092e+08 -8.89057342e+01 
 4.89778819e+08  2.22290247e+00  4.89778819e+08  2.22290032e+00  4.89778819e+08 -1.79980882e+02  4.89778819e+08  1.33719296e-02  4.89778819e+08 -7.77523280e+01  4.89778819e+08  8.24350130e+00  4.89778819e+08 -8.87053693e+01 
 5.01187234e+08  2.22326512e+00  5.01187234e+08  2.22326281e+00  5.01187234e+08  1.79983688e+02  5.01187234e+08 -2.21918166e-02  5.01187234e+08 -7.75519359e+01  5.01187234e+08  8.24386387e+00  5.01187234e+08 -8.85050219e+01 
 5.12861384e+08  2.22361036e+00  5.12861384e+08  2.22360789e+00  5.12861384e+08  1.79948234e+02  5.12861384e+08 -5.77826807e-02  5.12861384e+08 -7.73515628e+01  5.12861384e+08  8.24420903e+00  5.12861384e+08 -8.83046911e+01 
 5.24807460e+08  2.22393891e+00  5.24807460e+08  2.22393627e+00  5.24807460e+08  1.79912738e+02  5.24807460e+08 -9.34185085e-02  5.24807460e+08 -7.71512079e+01  5.24807460e+08  8.24453749e+00  5.24807460e+08 -8.81043763e+01 
 5.37031796e+08  2.22425144e+00  5.37031796e+08  2.22424863e+00  5.37031796e+08  1.79877183e+02  5.37031796e+08 -1.29117236e-01  5.37031796e+08 -7.69508704e+01  5.37031796e+08  8.24484993e+00  5.37031796e+08 -8.79040768e+01 
 5.49540874e+08  2.22454860e+00  5.49540874e+08  2.22454560e+00  5.49540874e+08  1.79841550e+02  5.49540874e+08 -1.64896897e-01  5.49540874e+08 -7.67505498e+01  5.49540874e+08  8.24514700e+00  5.49540874e+08 -8.77037921e+01 
 5.62341325e+08  2.22483101e+00  5.62341325e+08  2.22482782e+00  5.62341325e+08  1.79805822e+02  5.62341325e+08 -2.00775623e-01  5.62341325e+08 -7.65502453e+01  5.62341325e+08  8.24542931e+00  5.62341325e+08 -8.75035215e+01 
 5.75439937e+08  2.22509925e+00  5.75439937e+08  2.22509585e+00  5.75439937e+08  1.79769979e+02  5.75439937e+08 -2.36771655e-01  5.75439937e+08 -7.63499563e+01  5.75439937e+08  8.24569745e+00  5.75439937e+08 -8.73032645e+01 
 5.88843655e+08  2.22535387e+00  5.88843655e+08  2.22535025e+00  5.88843655e+08  1.79734005e+02  5.88843655e+08 -2.72903345e-01  5.88843655e+08 -7.61496821e+01  5.88843655e+08  8.24595196e+00  5.88843655e+08 -8.71030206e+01 
 6.02559586e+08  2.22559540e+00  6.02559586e+08  2.22559156e+00  6.02559586e+08  1.79697880e+02  6.02559586e+08 -3.09189167e-01  6.02559586e+08 -7.59494223e+01  6.02559586e+08  8.24619338e+00  6.02559586e+08 -8.69027892e+01 
 6.16595002e+08  2.22582435e+00  6.16595002e+08  2.22582027e+00  6.16595002e+08  1.79661586e+02  6.16595002e+08 -3.45647718e-01  6.16595002e+08 -7.57491763e+01  6.16595002e+08  8.24642221e+00  6.16595002e+08 -8.67025698e+01 
 6.30957344e+08  2.22604118e+00  6.30957344e+08  2.22603686e+00  6.30957344e+08  1.79625105e+02  6.30957344e+08 -3.82297729e-01  6.30957344e+08 -7.55489436e+01  6.30957344e+08  8.24663892e+00  6.30957344e+08 -8.65023621e+01 
 6.45654229e+08  2.22624635e+00  6.45654229e+08  2.22624178e+00  6.45654229e+08  1.79588417e+02  6.45654229e+08 -4.19158072e-01  6.45654229e+08 -7.53487236e+01  6.45654229e+08  8.24684396e+00  6.45654229e+08 -8.63021655e+01 
 6.60693448e+08  2.22644029e+00  6.60693448e+08  2.22643544e+00  6.60693448e+08  1.79551503e+02  6.60693448e+08 -4.56247764e-01  6.60693448e+08 -7.51485160e+01  6.60693448e+08  8.24703776e+00  6.60693448e+08 -8.61019797e+01 
 6.76082975e+08  2.22662340e+00  6.76082975e+08  2.22661827e+00  6.76082975e+08  1.79514346e+02  6.76082975e+08 -4.93585980e-01  6.76082975e+08 -7.49483203e+01  6.76082975e+08  8.24722073e+00  6.76082975e+08 -8.59018043e+01 
 6.91830971e+08  2.22679606e+00  6.91830971e+08  2.22679063e+00  6.91830971e+08  1.79476925e+02  6.91830971e+08 -5.31192055e-01  6.91830971e+08 -7.47481361e+01  6.91830971e+08  8.24739324e+00  6.91830971e+08 -8.57016389e+01 
 7.07945784e+08  2.22695863e+00  7.07945784e+08  2.22695289e+00  7.07945784e+08  1.79439220e+02  7.07945784e+08 -5.69085497e-01  7.07945784e+08 -7.45479630e+01  7.07945784e+08  8.24755565e+00  7.07945784e+08 -8.55014832e+01 
 7.24435960e+08  2.22711144e+00  7.24435960e+08  2.22710538e+00  7.24435960e+08  1.79401213e+02  7.24435960e+08 -6.07285992e-01  7.24435960e+08 -7.43478006e+01  7.24435960e+08  8.24770830e+00  7.24435960e+08 -8.53013368e+01 
 7.41310241e+08  2.22725483e+00  7.41310241e+08  2.22724843e+00  7.41310241e+08  1.79362884e+02  7.41310241e+08 -6.45813415e-01  7.41310241e+08 -7.41476486e+01  7.41310241e+08  8.24785152e+00  7.41310241e+08 -8.51011994e+01 
 7.58577575e+08  2.22738909e+00  7.58577575e+08  2.22738233e+00  7.58577575e+08  1.79324212e+02  7.58577575e+08 -6.84687836e-01  7.58577575e+08 -7.39475068e+01  7.58577575e+08  8.24798560e+00  7.58577575e+08 -8.49010708e+01 
 7.76247117e+08  2.22751449e+00  7.76247117e+08  2.22750736e+00  7.76247117e+08  1.79285177e+02  7.76247117e+08 -7.23929532e-01  7.76247117e+08 -7.37473747e+01  7.76247117e+08  8.24811081e+00  7.76247117e+08 -8.47009507e+01 
 7.94328235e+08  2.22763130e+00  7.94328235e+08  2.22762378e+00  7.94328235e+08  1.79245760e+02  7.94328235e+08 -7.63558994e-01  7.94328235e+08 -7.35472522e+01  7.94328235e+08  8.24822743e+00  7.94328235e+08 -8.45008389e+01 
 8.12830516e+08  2.22773977e+00  8.12830516e+08  2.22773184e+00  8.12830516e+08  1.79205939e+02  8.12830516e+08 -8.03596939e-01  8.12830516e+08 -7.33471389e+01  8.12830516e+08  8.24833569e+00  8.12830516e+08 -8.43007350e+01 
 8.31763771e+08  2.22784012e+00  8.31763771e+08  2.22783177e+00  8.31763771e+08  1.79165694e+02  8.31763771e+08 -8.44064314e-01  8.31763771e+08 -7.31470347e+01  8.31763771e+08  8.24843582e+00  8.31763771e+08 -8.41006389e+01 
 8.51138038e+08  2.22793256e+00  8.51138038e+08  2.22792376e+00  8.51138038e+08  1.79125003e+02  8.51138038e+08 -8.84982313e-01  8.51138038e+08 -7.29469392e+01  8.51138038e+08  8.24852804e+00  8.51138038e+08 -8.39005504e+01 
 8.70963590e+08  2.22801729e+00  8.70963590e+08  2.22800802e+00  8.70963590e+08  1.79083846e+02  8.70963590e+08 -9.26372383e-01  8.70963590e+08 -7.27468524e+01  8.70963590e+08  8.24861253e+00  8.70963590e+08 -8.37004692e+01 
 8.91250938e+08  2.22809447e+00  8.91250938e+08  2.22808471e+00  8.91250938e+08  1.79042200e+02  8.91250938e+08 -9.68256233e-01  8.91250938e+08 -7.25467740e+01  8.91250938e+08  8.24868947e+00  8.91250938e+08 -8.35003954e+01 
 9.12010839e+08  2.22816429e+00  9.12010839e+08  2.22815401e+00  9.12010839e+08  1.79000044e+02  9.12010839e+08 -1.01065585e+00  9.12010839e+08 -7.23467039e+01  9.12010839e+08  8.24875902e+00  9.12010839e+08 -8.33003285e+01 
 9.33254301e+08  2.22822687e+00  9.33254301e+08  2.22821605e+00  9.33254301e+08  1.78957355e+02  9.33254301e+08 -1.05359350e+00  9.33254301e+08 -7.21466419e+01  9.33254301e+08  8.24882134e+00  9.33254301e+08 -8.31002686e+01 
 9.54992586e+08  2.22828235e+00  9.54992586e+08  2.22827098e+00  9.54992586e+08  1.78914112e+02  9.54992586e+08 -1.09709174e+00  9.54992586e+08 -7.19465878e+01  9.54992586e+08  8.24887654e+00  9.54992586e+08 -8.29002156e+01 
 9.77237221e+08  2.22833085e+00  9.77237221e+08  2.22831889e+00  9.77237221e+08  1.78870291e+02  9.77237221e+08 -1.14117346e+00  9.77237221e+08 -7.17465417e+01  9.77237221e+08  8.24892474e+00  9.77237221e+08 -8.27001692e+01 
 1.00000000e+09  2.22837248e+00  1.00000000e+09  2.22835989e+00  1.00000000e+09  1.78825870e+02  1.00000000e+09 -1.18586183e+00  1.00000000e+09 -7.15465033e+01  1.00000000e+09  8.24896605e+00  1.00000000e+09 -8.25001294e+01 
 1.02329299e+09  2.22840730e+00  1.02329299e+09  2.22839407e+00  1.02329299e+09  1.78780825e+02  1.02329299e+09 -1.23118038e+00  1.02329299e+09 -7.13464726e+01  1.02329299e+09  8.24900055e+00  1.02329299e+09 -8.23000961e+01 
 1.04712855e+09  2.22843541e+00  1.04712855e+09  2.22842150e+00  1.04712855e+09  1.78735132e+02  1.04712855e+09 -1.27715296e+00  1.04712855e+09 -7.11464495e+01  1.04712855e+09  8.24902832e+00  1.04712855e+09 -8.21000693e+01 
 1.07151931e+09  2.22845686e+00  1.07151931e+09  2.22844224e+00  1.07151931e+09  1.78688767e+02  1.07151931e+09 -1.32380380e+00  1.07151931e+09 -7.09464341e+01  1.07151931e+09  8.24904941e+00  1.07151931e+09 -8.19000488e+01 
 1.09647820e+09  2.22847169e+00  1.09647820e+09  2.22845633e+00  1.09647820e+09  1.78641706e+02  1.09647820e+09 -1.37115745e+00  1.09647820e+09 -7.07464261e+01  1.09647820e+09  8.24906387e+00  1.09647820e+09 -8.17000347e+01 
 1.12201845e+09  2.22847994e+00  1.12201845e+09  2.22846380e+00  1.12201845e+09  1.78593924e+02  1.12201845e+09 -1.41923889e+00  1.12201845e+09 -7.05464257e+01  1.12201845e+09  8.24907172e+00  1.12201845e+09 -8.15000269e+01 
