 1.62181010e+08  2.82990778e+00  1.62181010e+08  2.82990890e+00  1.62181010e+08 -1.78075971e+02  1.62181010e+08  1.92313555e+00  1.62181010e+08 -9.33100169e+01  1.62181010e+08  8.85050826e+00  1.62181010e+08 -7.78766143e+01 
 1.65958691e+08  2.83298803e+00  1.65958691e+08  2.83298914e+00  1.65958691e+08 -1.78128599e+02  1.65958691e+08  1.87048630e+00  1.65958691e+08 -9.31062405e+01  1.65958691e+08  8.85358850e+00  1.65958691e+08 -7.76735426e+01 
 1.69824365e+08  2.83594089e+00  1.69824365e+08  2.83594199e+00  1.69824365e+08 -1.78180603e+02  1.69824365e+08  1.81846137e+00  1.69824365e+08 -9.29026209e+01  1.69824365e+08  8.85654136e+00  1.69824365e+08 -7.74705978e+01 
 1.73780083e+08  2.83877114e+00  1.73780083e+08  2.83877223e+00  1.73780083e+08 -1.78231987e+02  1.73780083e+08  1.76705573e+00  1.73780083e+08 -9.26991521e+01  1.73780083e+08  8.85937160e+00  1.73780083e+08 -7.72677753e+01 
 1.77827941e+08  2.84148341e+00  1.77827941e+08  2.84148450e+00  1.77827941e+08 -1.78282757e+02  1.77827941e+08  1.71626339e+00  1.77827941e+08 -9.24958283e+01  1.77827941e+08  8.86208387e+00  1.77827941e+08 -7.70650705e+01 
 1.81970086e+08  2.84408222e+00  1.81970086e+08  2.84408329e+00  1.81970086e+08 -1.78332920e+02  1.81970086e+08  1.66607743e+00  1.81970086e+08 -9.22926440e+01  1.81970086e+08  8.86468267e+00  1.81970086e+08 -7.68624787e+01 
 1.86208714e+08  2.84657192e+00  1.86208714e+08  2.84657299e+00  1.86208714e+08 -1.78382484e+02  1.86208714e+08  1.61649009e+00  1.86208714e+08 -9.20895938e+01  1.86208714e+08  8.86717237e+00  1.86208714e+08 -7.66599958e+01 
 1.90546072e+08  2.84895675e+00  1.90546072e+08  2.84895780e+00  1.90546072e+08 -1.78431457e+02  1.90546072e+08  1.56749281e+00  1.90546072e+08 -9.18866724e+01  1.90546072e+08  8.86955719e+00  1.90546072e+08 -7.64576174e+01 
 1.94984460e+08  2.85124078e+00  1.94984460e+08  2.85124182e+00  1.94984460e+08 -1.78479849e+02  1.94984460e+08  1.51907629e+00  1.94984460e+08 -9.16838748e+01  1.94984460e+08  8.87184122e+00  1.94984460e+08 -7.62553394e+01 
 1.99526231e+08  2.85342799e+00  1.99526231e+08  2.85342901e+00  1.99526231e+08 -1.78527669e+02  1.99526231e+08  1.47123054e+00  1.99526231e+08 -9.14811961e+01  1.99526231e+08  8.87402841e+00  1.99526231e+08 -7.60531581e+01 
 2.04173794e+08  2.85552218e+00  2.04173794e+08  2.85552320e+00  2.04173794e+08 -1.78574929e+02  2.04173794e+08  1.42394495e+00  2.04173794e+08 -9.12786315e+01  2.04173794e+08  8.87612260e+00  2.04173794e+08 -7.58510694e+01 
 2.08929613e+08  2.85752707e+00  2.08929613e+08  2.85752807e+00  2.08929613e+08 -1.78621640e+02  2.08929613e+08  1.37720830e+00  2.08929613e+08 -9.10761766e+01  2.08929613e+08  8.87812748e+00  2.08929613e+08 -7.56490698e+01 
 2.13796209e+08  2.85944621e+00  2.13796209e+08  2.85944719e+00  2.13796209e+08 -1.78667812e+02  2.13796209e+08  1.33100882e+00  2.13796209e+08 -9.08738268e+01  2.13796209e+08  8.88004661e+00  2.13796209e+08 -7.54471557e+01 
 2.18776162e+08  2.86128305e+00  2.18776162e+08  2.86128402e+00  2.18776162e+08 -1.78713459e+02  2.18776162e+08  1.28533425e+00  2.18776162e+08 -9.06715780e+01  2.18776162e+08  8.88188345e+00  2.18776162e+08 -7.52453237e+01 
 2.23872114e+08  2.86304091e+00  2.23872114e+08  2.86304186e+00  2.23872114e+08 -1.78758594e+02  2.23872114e+08  1.24017183e+00  2.23872114e+08 -9.04694261e+01  2.23872114e+08  8.88364130e+00  2.23872114e+08 -7.50435704e+01 
 2.29086765e+08  2.86472299e+00  2.29086765e+08  2.86472393e+00  2.29086765e+08 -1.78803228e+02  2.29086765e+08  1.19550841e+00  2.29086765e+08 -9.02673670e+01  2.29086765e+08  8.88532337e+00  2.29086765e+08 -7.48418926e+01 
 2.34422882e+08  2.86633238e+00  2.34422882e+08  2.86633330e+00  2.34422882e+08 -1.78847377e+02  2.34422882e+08  1.15133042e+00  2.34422882e+08 -9.00653971e+01  2.34422882e+08  8.88693275e+00  2.34422882e+08 -7.46402873e+01 
 2.39883292e+08  2.86787205e+00  2.39883292e+08  2.86787295e+00  2.39883292e+08 -1.78891053e+02  2.39883292e+08  1.10762390e+00  2.39883292e+08 -8.98635127e+01  2.39883292e+08  8.88847241e+00  2.39883292e+08 -7.44387516e+01 
