 3.98107171e+08  2.17456519e+00  3.98107171e+08  2.17456212e+00  3.98107171e+08 -1.79655173e+02  3.98107171e+08  3.34319530e-01  3.98107171e+08 -7.25575058e+01  3.98107171e+08  8.19516353e+00  3.98107171e+08 -1.00544995e+02 
 4.07380278e+08  2.17510668e+00  4.07380278e+08  2.17510342e+00  4.07380278e+08 -1.79689835e+02  4.07380278e+08  2.99412132e-01  4.07380278e+08 -7.23569487e+01  4.07380278e+08  8.19570493e+00  4.07380278e+08 -1.00344312e+02 
 4.16869383e+08  2.17562337e+00  4.16869383e+08  2.17561992e+00  4.16869383e+08 -1.79724361e+02  4.16869383e+08  2.64635890e-01  4.16869383e+08 -7.21564172e+01  4.16869383e+08  8.19622152e+00  4.16869383e+08 -1.00143660e+02 
 4.26579519e+08  2.17611631e+00  4.26579519e+08  2.17611265e+00  4.26579519e+08 -1.79758766e+02  4.26579519e+08  2.29974188e-01  4.26579519e+08 -7.19559103e+01  4.26579519e+08  8.19671435e+00  4.26579519e+08 -9.99430391e+01 
 4.36515832e+08  2.17658650e+00  4.36515832e+08  2.17658263e+00  4.36515832e+08 -1.79793068e+02  4.36515832e+08  1.95410350e-01  4.36515832e+08 -7.17554269e+01  4.36515832e+08  8.19718444e+00  4.36515832e+08 -9.97424470e+01 
 4.46683592e+08  2.17703490e+00  4.46683592e+08  2.17703081e+00  4.46683592e+08 -1.79827282e+02  4.46683592e+08  1.60927643e-01  4.46683592e+08 -7.15549661e+01  4.46683592e+08  8.19763272e+00  4.46683592e+08 -9.95418827e+01 
 4.57088190e+08  2.17746243e+00  4.57088190e+08  2.17745810e+00  4.57088190e+08 -1.79861426e+02  4.57088190e+08  1.26509272e-01  4.57088190e+08 -7.13545269e+01  4.57088190e+08  8.19806013e+00  4.57088190e+08 -9.93413451e+01 
 4.67735141e+08  2.17786995e+00  4.67735141e+08  2.17786538e+00  4.67735141e+08 -1.79895516e+02  4.67735141e+08  9.21383783e-02  4.67735141e+08 -7.11541085e+01  4.67735141e+08  8.19846753e+00  4.67735141e+08 -9.91408332e+01 
 4.78630092e+08  2.17825831e+00  4.78630092e+08  2.17825348e+00  4.78630092e+08 -1.79929568e+02  4.78630092e+08  5.77980406e-02  4.78630092e+08 -7.09537099e+01  4.78630092e+08  8.19885576e+00  4.78630092e+08 -9.89403458e+01 
 4.89778819e+08  2.17862830e+00  4.89778819e+08  2.17862320e+00  4.89778819e+08 -1.79963601e+02  4.89778819e+08  2.34712667e-02  4.89778819e+08 -7.07533303e+01  4.89778819e+08  8.19922561e+00  4.89778819e+08 -9.87398820e+01 
 5.01187234e+08  2.17898068e+00  5.01187234e+08  2.17897529e+00  5.01187234e+08 -1.79997630e+02  5.01187234e+08 -1.08590070e-02  5.01187234e+08 -7.05529691e+01  5.01187234e+08  8.19957784e+00  5.01187234e+08 -9.85394408e+01 
 5.12861384e+08  2.17931618e+00  5.12861384e+08  2.17931049e+00  5.12861384e+08  1.79968327e+02  5.12861384e+08 -4.52099200e-02  5.12861384e+08 -7.03526254e+01  5.12861384e+08  8.19991319e+00  5.12861384e+08 -9.83390213e+01 
 5.24807460e+08  2.17963548e+00  5.24807460e+08  2.17962948e+00  5.24807460e+08  1.79934254e+02  5.24807460e+08 -7.95986919e-02  5.24807460e+08 -7.01522984e+01  5.24807460e+08  8.20023233e+00  5.24807460e+08 -9.81386227e+01 
 5.37031796e+08  2.17993925e+00  5.37031796e+08  2.17993292e+00  5.37031796e+08  1.79900132e+02  5.37031796e+08 -1.14042627e-01  5.37031796e+08 -6.99519877e+01  5.37031796e+08  8.20053593e+00  5.37031796e+08 -9.79382440e+01 
 5.49540874e+08  2.18022811e+00  5.49540874e+08  2.18022144e+00  5.49540874e+08  1.79865946e+02  5.49540874e+08 -1.48559120e-01  5.49540874e+08 -6.97516924e+01  5.49540874e+08  8.20082462e+00  5.49540874e+08 -9.77378846e+01 
 5.62341325e+08  2.18050266e+00  5.62341325e+08  2.18049563e+00  5.62341325e+08  1.79831677e+02  5.62341325e+08 -1.83165660e-01  5.62341325e+08 -6.95514121e+01  5.62341325e+08  8.20109899e+00  5.62341325e+08 -9.75375436e+01 
 5.75439937e+08  2.18076346e+00  5.75439937e+08  2.18075606e+00  5.75439937e+08  1.79797309e+02  5.75439937e+08 -2.17879835e-01  5.75439937e+08 -6.93511460e+01  5.75439937e+08  8.20135960e+00  5.75439937e+08 -9.73372205e+01 
 5.88843655e+08  2.18101106e+00  5.88843655e+08  2.18100327e+00  5.88843655e+08  1.79762823e+02  5.88843655e+08 -2.52719342e-01  5.88843655e+08 -6.91508937e+01  5.88843655e+08  8.20160700e+00  5.88843655e+08 -9.71369144e+01 
