f_ghz,gain_imb_db,phase_imb_deg,cm_leak_dbc,cm_dm_db
4.365158319999999925e-01,7.399999999435635800e-07,2.549963999996407438e-03,-9.305335238999998637e+01,-8.709490649999999334e+01
4.466835920000000182e-01,8.000000000230045316e-07,2.609183999993547332e-03,-9.285330181999999866e+01,-8.689446370000000286e+01
4.570881900000000053e-01,8.799999999808960638e-07,2.669707999984893831e-03,-9.265325371999999504e+01,-8.669404140000000325e+01
4.677351410000000209e-01,9.499999999995623057e-07,2.731609999983675152e-03,-9.245320799000000989e+01,-8.649363870000000531e+01
4.786300920000000070e-01,1.029999999957453838e-06,2.796021099982226588e-03,-9.225316449000000318e+01,-8.629325470000000564e+01
4.897788189999999764e-01,1.120000000298659870e-06,2.861138200017876443e-03,-9.205312324999999873e+01,-8.609288870000000315e+01
5.011872339999999815e-01,1.199999999812462192e-06,2.927224000018213701e-03,-9.185308394999999848e+01,-8.589253990000000272e+01
5.128613840000000312e-01,1.289999999709579015e-06,2.995612400013669685e-03,-9.165304674999998724e+01,-8.569220769999999732e+01
5.248074600000000034e-01,1.399999999929235628e-06,3.065711999994391590e-03,-9.145301144999999110e+01,-8.549189130000000603e+01
5.370317959999999502e-01,1.489999999826352450e-06,3.137010899990855251e-03,-9.125297804000000212e+01,-8.529158999999999935e+01
5.495408739999999570e-01,1.600000000046009063e-06,3.210082000009606418e-03,-9.105294637000000080e+01,-8.509130330000000697e+01
5.623413250000000030e-01,1.710000000265665676e-06,3.284586000006584072e-03,-9.085291646000000298e+01,-8.489103059999999346e+01
5.754399369999999569e-01,1.829999999980458369e-06,3.361280999996552055e-03,-9.065288818000000504e+01,-8.469077129999999443e+01
5.888436550000000214e-01,1.950000000139340273e-06,3.440025000003288369e-03,-9.045286150999999109e+01,-8.449052480000000287e+01
6.025595860000000359e-01,2.069999999854132966e-06,3.519780999994281956e-03,-9.025283638000000508e+01,-8.429029069999999990e+01
6.165950019999999476e-01,2.199999999952240159e-06,3.601629000002048997e-03,-9.005281268000000239e+01,-8.409006850000000099e+01
6.309573440000000311e-01,2.339999999989572643e-06,3.685766000018020350e-03,-8.985279049999999756e+01,-8.388985759999999914e+01
6.456542290000000239e-01,2.489999999966130417e-06,3.771516000000474378e-03,-8.965276970000000745e+01,-8.368965769999999793e+01
6.606934479999999610e-01,2.639999999942688191e-06,3.859338000012257908e-03,-8.945275019999999699e+01,-8.348946840000000691e+01
6.760829750000000304e-01,2.800000000302560466e-06,3.948831000002428482e-03,-8.925273210999999662e+01,-8.328928919999999891e+01
6.918309710000000168e-01,2.970000000157568820e-06,4.040743000018665043e-03,-8.905271521000000234e+01,-8.308911990000000003e+01
7.079457839999999669e-01,3.140000000012577175e-06,4.134980000003452005e-03,-8.885269957999999235e+01,-8.288895990000000324e+01
7.244359599999999899e-01,3.320000000250900030e-06,4.231610000005048278e-03,-8.865268515000001059e+01,-8.268880900000000622e+01
7.413102409999999809e-01,3.520000000367673465e-06,4.329876000014110105e-03,-8.845267185999999526e+01,-8.248866689999999835e+01
7.585775750000000039e-01,3.709999999657043190e-06,4.431199999999080319e-03,-8.825265969000000155e+01,-8.228853329999999744e+01
7.762471170000000420e-01,3.930000000096356416e-06,4.534196000008705596e-03,-8.805264874000000930e+01,-8.208840800000000115e+01
7.943282350000000491e-01,4.139999999708265932e-06,4.639676000010695134e-03,-8.785263888000000065e+01,-8.188829049999999654e+01
8.128305160000000029e-01,4.380000000026029738e-06,4.747658000013643687e-03,-8.765263004999999907e+01,-8.168818070000000375e+01
8.317637709999999851e-01,4.619999999899704335e-06,4.858378999983870017e-03,-8.745262227999999993e+01,-8.148807850000000030e+01
8.511380379999999857e-01,4.869999999712604222e-06,4.971301000011862925e-03,-8.725261550000000454e+01,-8.128798340000000167e+01
8.709635900000000097e-01,5.130000000352907819e-06,5.087123000009796669e-03,-8.705260979999999904e+01,-8.108789539999999363e+01
8.912509379999999926e-01,5.409999999983483576e-06,5.205787999983613190e-03,-8.685260515999999598e+01,-8.088781430000000228e+01
9.120108390000000176e-01,5.699999999997373834e-06,5.327497999985553179e-03,-8.665260145999999963e+01,-8.068773989999999685e+01
