f_ghz,gain_imb_db,phase_imb_deg,cm_leak_dbc,cm_dm_db
1.174897550000000068e+00,0.000000000000000000e+00,3.799999888087768340e-07,-3.017049322999999958e+02,-2.950048830000000066e+02
1.202264430000000051e+00,0.000000000000000000e+00,1.900000086152431322e-07,-3.001899991700000214e+02,-2.892605310000000145e+02
1.230268769999999900e+00,0.000000000000000000e+00,-3.000000106112565845e-07,-2.967855800600000293e+02,-2.926433559999999829e+02
1.258925410000000022e+00,0.000000000000000000e+00,-3.299999775663309265e-07,-2.989014909400000306e+02,-2.950054880000000139e+02
1.288249549999999966e+00,0.000000000000000000e+00,2.299999835031485418e-07,-2.995192387899999744e+02,-2.911294340000000034e+02
1.318256740000000038e+00,0.000000000000000000e+00,-9.999999406318238471e-08,-3.090004345699999817e+02,-2.944711710000000267e+02
1.348962879999999975e+00,0.000000000000000000e+00,-4.400000079840538092e-07,-2.977793152199999440e+02,-2.934995190000000207e+02
1.380384260000000030e+00,0.000000000000000000e+00,4.900000192264997168e-07,-2.988991816699999617e+02,-2.879610609999999724e+02
1.412537539999999980e+00,0.000000000000000000e+00,3.899999967416079016e-07,-2.983217068499999982e+02,-2.904590559999999755e+02
1.445439769999999902e+00,0.000000000000000000e+00,3.700000092976551969e-07,-2.972671146600000043e+02,-2.918541910000000144e+02
1.479108389999999940e+00,0.000000000000000000e+00,-9.999979511121637188e-09,-3.017022829900000147e+02,-2.982551799999999957e+02
1.513561249999999969e+00,0.000000000000000000e+00,2.299999835031485418e-07,-2.933403687300000229e+02,-2.939753190000000131e+02
1.548816619999999977e+00,0.000000000000000000e+00,-4.300000000512227416e-07,-3.001891047400000048e+02,-2.967789020000000164e+02
1.584893190000000063e+00,0.000000000000000000e+00,-8.000000661922967993e-08,-2.977779468699999939e+02,-2.930648140000000126e+02
1.621810100000000032e+00,0.000000000000000000e+00,-3.000000106112565845e-07,-2.963264249700000050e+02,-2.990358370000000150e+02
1.659586910000000026e+00,0.000000000000000000e+00,-1.600000132384593599e-07,-2.963250728400000185e+02,-2.990750189999999975e+02
1.698243649999999993e+00,0.000000000000000000e+00,-2.399999914359796094e-07,-3.058649693099999922e+02,-2.895427389999999832e+02
1.737800830000000074e+00,0.000000000000000000e+00,4.300000000512227416e-07,-2.943404271599999902e+02,-2.944776120000000219e+02
1.778279409999999894e+00,0.000000000000000000e+00,3.600000013648241293e-07,-3.058663761800000316e+02,-2.926411360000000172e+02
1.819700859999999976e+00,0.000000000000000000e+00,-3.899999967416079016e-07,-3.058672311099999774e+02,-2.944760239999999953e+02
1.862087140000000085e+00,0.000000000000000000e+00,-1.900000086152431322e-07,-3.025713107199999854e+02,-2.895412339999999745e+02
1.905460719999999997e+00,0.000000000000000000e+00,1.900000086152431322e-07,-2.988966367200000036e+02,-2.990855440000000272e+02
1.949844600000000039e+00,0.000000000000000000e+00,-4.000000046744389692e-07,-3.073050018200000295e+02,-2.939753190000000131e+02
1.995262309999999983e+00,0.000000000000000000e+00,4.599999954280065140e-07,-2.950756027200000062e+02,-2.877198510000000056e+02
2.041737939999999973e+00,0.000000000000000000e+00,-1.199999815071350895e-07,-2.988954320900000425e+02,-2.898288069999999834e+02
2.089296130000000140e+00,0.000000000000000000e+00,-3.999999762527295388e-07,-3.035365305700000249e+02,-2.889785319999999729e+02
2.137962089999999815e+00,0.000000000000000000e+00,1.999998744395270478e-08,-3.025685468099999866e+02,-2.874870359999999891e+02
2.187761619999999851e+00,0.000000000000000000e+00,2.300000119248579722e-07,-2.967747804200000132e+02,-2.968029089999999997e+02
2.238721139999999998e+00,0.000000000000000000e+00,5.000001124244590756e-08,-3.046207079800000201e+02,-2.930603709999999751e+02
2.290867650000000033e+00,0.000000000000000000e+00,-1.000000793283106759e-08,-3.046234990600000287e+02,-2.914802579999999921e+02
2.344228820000000102e+00,0.000000000000000000e+00,3.099999901223782217e-07,-3.035286352200000124e+02,-2.862114209999999730e+02
2.398832919999999813e+00,0.000000000000000000e+00,2.999999537678377237e-08,-3.073032039600000189e+02,-2.872618899999999940e+02
2.454708919999999850e+00,0.000000000000000000e+00,-6.999999868639861234e-08,-3.001766177800000150e+02,-2.974954420000000255e+02
2.511886430000000114e+00,0.000000000000000000e+00,-3.800000172304862645e-07,-2.977693791600000282e+02,-2.944790150000000040e+02
2.570395780000000130e+00,0.000000000000000000e+00,4.799999828719592188e-07,-2.995117745300000252e+02,-2.914713780000000156e+02
2.630267990000000111e+00,0.000000000000000000e+00,-2.399999914359796094e-07,-2.958774813199999585e+02,-2.967964150000000245e+02
2.691534799999999894e+00,0.000000000000000000e+00,-4.599999954280065140e-07,-2.982929558999999813e+02,-2.870450809999999819e+02
2.754228700000000085e+00,0.000000000000000000e+00,-2.200000039920269046e-07,-2.958768346299999621e+02,-2.877113650000000007e+02
2.818382929999999842e+00,0.000000000000000000e+00,3.300000059880403569e-07,-2.988925798299999883e+02,-2.868139639999999986e+02
2.884031499999999859e+00,0.000000000000000000e+00,-2.999999537678377237e-08,-3.001791378099999861e+02,-2.898275540000000206e+02
2.951209229999999906e+00,0.000000000000000000e+00,3.899999967416079016e-07,-2.977636327999999821e+02,-2.895330730000000017e+02
3.019951719999999895e+00,0.000000000000000000e+00,2.700000152344728122e-07,-2.950665690399999903e+02,-2.975024900000000230e+02
3.090295429999999843e+00,0.000000000000000000e+00,2.300000119248579722e-07,-3.025637586999999940e+02,-2.826809640000000172e+02
3.162277659999999990e+00,0.000000000000000000e+00,-8.000000661922967993e-08,-3.035322349499999746e+02,-2.935090630000000260e+02
3.235936569999999790e+00,0.000000000000000000e+00,2.000001586566213518e-08,-3.025433038700000452e+02,-2.930569889999999873e+02
3.311311209999999949e+00,0.000000000000000000e+00,2.200000039920269046e-07,-2.972393115400000170e+02,-2.939811980000000062e+02
3.388441559999999964e+00,0.000000000000000000e+00,3.199999980552092893e-07,-2.967682919800000150e+02,-2.939326459999999770e+02
3.467368500000000076e+00,0.000000000000000000e+00,1.900000086152431322e-07,-3.025588321600000086e+02,-2.943896940000000200e+02
3.548133889999999901e+00,0.000000000000000000e+00,-1.600000132384593599e-07,-2.972323790199999962e+02,-2.918492580000000203e+02
3.630780549999999884e+00,0.000000000000000000e+00,3.999999762527295388e-07,-2.988687904399999979e+02,-2.918074569999999994e+02
3.715352289999999780e+00,0.000000000000000000e+00,1.900000086152431322e-07,-3.046031252499999482e+02,-2.858142490000000180e+02
3.801893960000000128e+00,0.000000000000000000e+00,-2.900000026784255169e-07,-3.001683672199999933e+02,-2.849116970000000038e+02
3.890451450000000033e+00,0.000000000000000000e+00,-3.099999901223782217e-07,-2.977553460800000380e+02,-2.877113650000000007e+02
3.981071710000000152e+00,0.000000000000000000e+00,9.999999406318238471e-08,-3.008884014999999863e+02,-2.901249169999999822e+02
4.073802780000000290e+00,0.000000000000000000e+00,1.800000006824120646e-07,-3.008977520700000241e+02,-2.955658020000000192e+02
4.168693829999999600e+00,0.000000000000000000e+00,4.899999908047902863e-07,-3.045638643600000250e+02,-2.881659520000000043e+02
4.265795190000000403e+00,0.000000000000000000e+00,-9.999999406318238471e-08,-3.016722768399999950e+02,-2.975029610000000275e+02
4.365158319999999925e+00,0.000000000000000000e+00,-3.499999934319930617e-07,-3.046069729100000245e+02,-2.898275540000000206e+02
4.466835920000000293e+00,0.000000000000000000e+00,3.600000013648241293e-07,-3.034730069299999968e+02,-2.879522309999999834e+02
4.570881899999999831e+00,0.000000000000000000e+00,6.999999868639861234e-08,-2.988672541700000238e+02,-2.938776139999999941e+02
4.677351409999999987e+00,0.000000000000000000e+00,2.499999993688106770e-07,-2.958553768200000036e+02,-2.877166530000000080e+02
4.786300920000000403e+00,0.000000000000000000e+00,-1.399999973727972247e-07,-2.994670550000000162e+02,-2.872135809999999765e+02
4.897788189999999986e+00,0.000000000000000000e+00,3.800000172304862645e-07,-2.994815077399999836e+02,-2.981515969999999811e+02
5.011872340000000037e+00,0.000000000000000000e+00,-1.899999801935337018e-07,-2.958265760000000455e+02,-2.967262989999999832e+02
5.128613839999999868e+00,0.000000000000000000e+00,-2.900000026784255169e-07,-3.016772146299999804e+02,-2.981515969999999811e+02
5.248074599999999812e+00,0.000000000000000000e+00,2.699999868127633817e-07,-2.967244173999999930e+02,-2.944791389999999751e+02
5.370317960000000390e+00,0.000000000000000000e+00,3.000000106112565845e-07,-2.994695669900000325e+02,-2.939791060000000016e+02
5.495408740000000236e+00,0.000000000000000000e+00,2.799999947455944493e-07,-3.083385859599999890e+02,-2.839296949999999811e+02
5.623413249999999586e+00,0.000000000000000000e+00,3.900000251633173320e-07,-2.950041677800000457e+02,-2.935130760000000123e+02
5.754399369999999792e+00,0.000000000000000000e+00,-4.400000079840538092e-07,-3.024929278200000340e+02,-2.918243219999999951e+02
5.888436549999999770e+00,0.000000000000000000e+00,4.900000192264997168e-07,-3.016210663100000033e+02,-2.907349580000000060e+02
6.025595860000000137e+00,0.000000000000000000e+00,-3.199999980552092893e-07,-2.939110653700000171e+02,-2.960504240000000209e+02
6.165950020000000364e+00,0.000000000000000000e+00,4.800000112936686492e-07,-3.016701640200000156e+02,-2.918469450000000052e+02
