f_ghz,gain_imb_db,phase_imb_deg,cm_leak_dbc,cm_dm_db
1.380384260000000030e+00,4.131000000029416697e-05,3.068130999997720210e-02,-7.144516045999999676e+01,-1.246518820000000005e+02
1.412537539999999980e+00,4.330999999968554448e-05,3.139636000000223248e-02,-7.124517812000000561e+01,-1.243375220000000070e+02
1.445439769999999902e+00,4.541000000024553174e-05,3.212738999999942280e-02,-7.104519688999999971e+01,-1.240206129999999973e+02
1.479108389999999940e+00,4.759999999981445740e-05,3.287539999999467000e-02,-7.084521662999999592e+01,-1.237011940000000010e+02
1.513561249999999969e+00,4.990000000004712888e-05,3.364096999999333093e-02,-7.064523757000000614e+01,-1.233793090000000063e+02
1.548816619999999977e+00,5.231999999999459305e-05,3.442419000000995766e-02,-7.044525964999999701e+01,-1.230550010000000043e+02
1.584893190000000063e+00,5.483999999977839934e-05,3.522574999999505962e-02,-7.024528288999999859e+01,-1.227283170000000041e+02
1.621810100000000032e+00,5.747999999972108753e-05,3.604691000001025714e-02,-7.004530748000000528e+01,-1.223993009999999941e+02
1.659586910000000026e+00,6.024999999976188292e-05,3.688556000000176027e-02,-6.984533331000000089e+01,-1.220679999999999978e+02
1.698243649999999993e+00,6.313999999996156021e-05,3.774517000002219902e-02,-6.964536044999999831e+01,-1.217344619999999935e+02
1.737800830000000074e+00,6.616999999975448077e-05,3.862388000001715227e-02,-6.944538903999999491e+01,-1.213987350000000021e+02
1.778279409999999894e+00,6.934999999996804831e-05,3.952343999998220170e-02,-6.924541913999999565e+01,-1.210608679999999993e+02
1.819700859999999976e+00,7.267000000021894834e-05,4.044331999998007632e-02,-6.904545064999999227e+01,-1.207209090000000060e+02
1.862087140000000085e+00,7.614999999994154223e-05,4.138563000000772263e-02,-6.884548386000000164e+01,-1.203789079999999956e+02
1.905460719999999997e+00,7.979000000002400839e-05,4.234919999998965068e-02,-6.864551867000000129e+01,-1.200349149999999980e+02
1.949844600000000039e+00,8.360999999990070819e-05,4.333460000000854961e-02,-6.844555524000000446e+01,-1.196889790000000033e+02
