f_ghz,s21_msb_db,s21_lsb_db,s11_msb_db,s11_lsb_db,s22_db
9.549925860000000322e-01,8.358178799999999242e+00,2.379567760000000032e+00,-2.869048250000000166e+01,-3.011845810000000156e+01,-3.723397320000000121e+01
9.772372209999999892e-01,8.358229160000000491e+00,2.379639870000000101e+00,-2.867521269999999944e+01,-3.011242980000000102e+01,-3.719396600000000319e+01
1.000000000000000000e+00,8.358272780000000068e+00,2.379706179999999893e+00,-2.865928489999999940e+01,-3.010612899999999925e+01,-3.715246150000000114e+01
1.023292990000000069e+00,8.358309750000000093e+00,2.379766829999999889e+00,-2.864267299999999850e+01,-3.009954340000000172e+01,-3.710941919999999783e+01
1.047128550000000047e+00,8.358340150000000079e+00,2.379821950000000186e+00,-2.862535000000000096e+01,-3.009266059999999854e+01,-3.706479829999999964e+01
1.071519310000000003e+00,8.358364039999999662e+00,2.379871660000000055e+00,-2.860728830000000045e+01,-3.008546730000000125e+01,-3.701855859999999865e+01
1.096478199999999958e+00,8.358381469999999425e+00,2.379916049999999839e+00,-2.858845930000000024e+01,-3.007794990000000013e+01,-3.697065949999999646e+01
1.122018449999999889e+00,8.358392470000000074e+00,2.379955230000000199e+00,-2.856883360000000138e+01,-3.007009430000000094e+01,-3.692106119999999692e+01
1.148153619999999986e+00,8.358397079999999590e+00,2.379989280000000207e+00,-2.854838099999999912e+01,-3.006188560000000010e+01,-3.686972389999999677e+01
1.174897550000000068e+00,8.358395299999999750e+00,2.380018259999999941e+00,-2.852707069999999945e+01,-3.005330860000000115e+01,-3.681660860000000213e+01
1.202264430000000051e+00,8.358387130000000553e+00,2.380042249999999804e+00,-2.850487079999999906e+01,-3.004434729999999831e+01,-3.676167670000000243e+01
1.230268769999999900e+00,8.358372550000000345e+00,2.380061289999999996e+00,-2.848174879999999831e+01,-3.003498520000000127e+01,-3.670489030000000241e+01
1.258925410000000022e+00,8.358351530000000196e+00,2.380075419999999831e+00,-2.845767139999999884e+01,-3.002520510000000087e+01,-3.664621249999999719e+01
1.288249549999999966e+00,8.358324030000000349e+00,2.380084670000000013e+00,-2.843260450000000006e+01,-3.001498940000000104e+01,-3.658560719999999833e+01
1.318256740000000038e+00,8.358289980000000341e+00,2.380089069999999918e+00,-2.840651349999999908e+01,-3.000431939999999997e+01,-3.652303940000000182e+01
1.348962879999999975e+00,8.358249320000000537e+00,2.380088619999999988e+00,-2.837936270000000150e+01,-2.999317609999999945e+01,-3.645847520000000230e+01
1.380384260000000030e+00,8.358201969999999648e+00,2.380083319999999780e+00,-2.835111589999999993e+01,-2.998153960000000140e+01,-3.639188209999999657e+01
1.412537539999999980e+00,8.358147819999999228e+00,2.380073170000000182e+00,-2.832173639999999892e+01,-2.996938949999999835e+01,-3.632322899999999777e+01
1.445439769999999902e+00,8.358086760000000837e+00,2.380058149999999983e+00,-2.829118670000000080e+01,-2.995670439999999957e+01,-3.625248609999999871e+01
1.479108389999999940e+00,8.358018660000000821e+00,2.380038219999999871e+00,-2.825942870000000084e+01,-2.994346249999999898e+01,-3.617962550000000022e+01
1.513561249999999969e+00,8.357943390000000861e+00,2.380013340000000088e+00,-2.822642390000000034e+01,-2.992964089999999899e+01,-3.610462090000000046e+01
1.548816619999999977e+00,8.357860779999999323e+00,2.379983469999999990e+00,-2.819213320000000067e+01,-2.991521609999999853e+01,-3.602744760000000213e+01
1.584893190000000063e+00,8.357770659999999907e+00,2.379948540000000001e+00,-2.815651730000000086e+01,-2.990016400000000019e+01,-3.594808330000000041e+01
1.621810100000000032e+00,8.357672839999999326e+00,2.379908480000000104e+00,-2.811953619999999887e+01,-2.988445940000000078e+01,-3.586650720000000092e+01
1.659586910000000026e+00,8.357567120000000571e+00,2.379863209999999896e+00,-2.808114989999999977e+01,-2.986807639999999964e+01,-3.578270100000000298e+01
1.698243649999999993e+00,8.357453279999999651e+00,2.379812629999999984e+00,-2.804131789999999924e+01,-2.985098860000000087e+01,-3.569664819999999850e+01
1.737800830000000074e+00,8.357331090000000628e+00,2.379756650000000029e+00,-2.799999980000000122e+01,-2.983316830000000053e+01,-3.560833490000000268e+01
1.778279409999999894e+00,8.357200280000000703e+00,2.379695149999999870e+00,-2.795715500000000020e+01,-2.981458749999999824e+01,-3.551774929999999841e+01
1.819700859999999976e+00,8.357060580000000627e+00,2.379627999999999854e+00,-2.791274290000000136e+01,-2.979521689999999978e+01,-3.542488180000000142e+01
1.862087140000000085e+00,8.356911699999999499e+00,2.379555069999999883e+00,-2.786672289999999919e+01,-2.977502670000000151e+01,-3.532972550000000211e+01
1.905460719999999997e+00,8.356753339999999142e+00,2.379476209999999980e+00,-2.781905490000000114e+01,-2.975398639999999872e+01,-3.523227570000000242e+01
1.949844600000000039e+00,8.356585170000000673e+00,2.379391239999999907e+00,-2.776969880000000046e+01,-2.973206430000000111e+01,-3.513253019999999793e+01
1.995262309999999983e+00,8.356406829999999175e+00,2.379300010000000132e+00,-2.771861499999999978e+01,-2.970922829999999948e+01,-3.503048929999999928e+01
