f_ghz,gain_imb_db,phase_imb_deg,cm_leak_dbc,cm_dm_db
2.290867650000000033e+00,4.083000000010272856e-05,1.317628999998987638e-02,-7.878539580999999714e+01,-9.978712050000000033e+01
2.344228820000000102e+00,4.278999999973720492e-05,1.348258999999529806e-02,-7.858545026999999550e+01,-9.958715929999999616e+01
2.398832919999999813e+00,4.486000000003542709e-05,1.379719999999906577e-02,-7.838550744999999154e+01,-9.938720329999999592e+01
2.454708919999999850e+00,4.701999999978667688e-05,1.411816000000953863e-02,-7.818556748999999684e+01,-9.918725229999999726e+01
2.511886430000000114e+00,4.928000000026244720e-05,1.444644000000039341e-02,-7.798563047999999753e+01,-9.898730650000000253e+01
2.570395780000000130e+00,5.165000000006969572e-05,1.478296999999884065e-02,-7.778569650999999396e+01,-9.878736609999999985e+01
2.630267990000000111e+00,5.413000000009660084e-05,1.512668000000871871e-02,-7.758576579999999012e+01,-9.858743099999999515e+01
2.691534799999999894e+00,5.672000000034316258e-05,1.547848999999246189e-02,-7.738583839000000353e+01,-9.838750140000000499e+01
2.754228700000000085e+00,5.943999999979965310e-05,1.583933999998521358e-02,-7.718591442999999686e+01,-9.818757750000000328e+01
2.818382929999999842e+00,6.227999999985911472e-05,1.620725999998740008e-02,-7.698599407000000383e+01,-9.798765930000000424e+01
2.884031499999999859e+00,6.525999999995590883e-05,1.658429999997679261e-02,-7.678607750999999837e+01,-9.778774710000000425e+01
2.951209229999999906e+00,6.839000000002926072e-05,1.697067000000629378e-02,-7.658616482000000758e+01,-9.758784079999999506e+01
3.019951719999999895e+00,7.163999999981740530e-05,1.736467999998581035e-02,-7.638625613000000669e+01,-9.738794079999999553e+01
3.090295429999999843e+00,7.506999999984387273e-05,1.776879999999891879e-02,-7.618635171999999045e+01,-9.718804710000000568e+01
3.162277659999999990e+00,7.865000000029098715e-05,1.818266000000789973e-02,-7.598645174000000679e+01,-9.698815999999999349e+01
3.235936569999999790e+00,8.239000000020979542e-05,1.860512999999741623e-02,-7.578655636999999956e+01,-9.678827959999999564e+01
3.311311209999999949e+00,8.631999999986206262e-05,1.903830000000539258e-02,-7.558666576999999620e+01,-9.658840619999999433e+01
3.388441559999999964e+00,9.043000000019674189e-05,1.948052000000188855e-02,-7.538678004999999871e+01,-9.638853989999999783e+01
3.467368500000000076e+00,9.473000000026488010e-05,1.993442999997796505e-02,-7.518689965000000086e+01,-9.618868089999999427e+01
3.548133889999999901e+00,9.923000000000570253e-05,2.039797999998427258e-02,-7.498702447000000859e+01,-9.598882949999999425e+01
3.630780549999999884e+00,1.039399999998025237e-04,2.087149999999837746e-02,-7.478715506000000346e+01,-9.578898590000000013e+01
3.715352289999999780e+00,1.088799999999778834e-04,2.135665000000130931e-02,-7.458729139999999802e+01,-9.558915039999999408e+01
3.801893960000000128e+00,1.140500000000876923e-04,2.185353999999506414e-02,-7.438743372000000420e+01,-9.538932320000000686e+01
