f_ghz,gain_imb_db,phase_imb_deg,cm_leak_dbc,cm_dm_db
3.548133889999999901e+00,9.890000000023491111e-05,1.957036999999672844e-02,-7.534623256999999796e+01,-5.102278559999999885e+01
3.630780549999999884e+00,1.036199999999709576e-04,2.002556000002186920e-02,-7.514630504999999516e+01,-5.082358880000000312e+01
3.715352289999999780e+00,1.085599999997022280e-04,2.049081000001251596e-02,-7.494638077999999837e+01,-5.062442980000000148e+01
3.801893960000000128e+00,1.137399999997512623e-04,2.096798000002308981e-02,-7.474645981000000461e+01,-5.042531040000000075e+01
3.890451450000000033e+00,1.191499999997347459e-04,2.145564999997873201e-02,-7.454654216999999505e+01,-5.022623240000000067e+01
3.981071710000000152e+00,1.248200000003585330e-04,2.195405999998456537e-02,-7.434662803999999880e+01,-5.002719749999999976e+01
4.073802780000000290e+00,1.307499999998462670e-04,2.246420000000171058e-02,-7.414671749000000034e+01,-4.982820780000000127e+01
4.168693829999999600e+00,1.369600000002968443e-04,2.298686999998267311e-02,-7.394681079000000068e+01,-4.962926530000000014e+01
4.265795190000000403e+00,1.434699999998123587e-04,2.352063000000725879e-02,-7.374690781999998990e+01,-4.943037199999999842e+01
4.365158319999999925e+00,1.502799999997250779e-04,2.406793000000106986e-02,-7.354700883999998950e+01,-4.923153030000000285e+01
4.466835920000000293e+00,1.574100000003575417e-04,2.462708999999563275e-02,-7.334711392999999191e+01,-4.903274239999999651e+01
4.570881899999999831e+00,1.648699999998726184e-04,2.519936999999572436e-02,-7.314722333999999648e+01,-4.883401070000000033e+01
4.677351409999999987e+00,1.726900000003084301e-04,2.578496999998947103e-02,-7.294733708999999067e+01,-4.863533770000000089e+01
4.786300920000000403e+00,1.808599999999493946e-04,2.638412000001721935e-02,-7.274745529000000488e+01,-4.843672620000000251e+01
4.897788189999999986e+00,1.894299999998239059e-04,2.699609999999097454e-02,-7.254757813000000510e+01,-4.823817880000000002e+01
5.011872340000000037e+00,1.983999999999319641e-04,2.762323999999694024e-02,-7.234770566000000258e+01,-4.803969839999999891e+01
5.128613839999999868e+00,2.077800000002127945e-04,2.826503000000002430e-02,-7.214783816999999999e+01,-4.784128799999999870e+01
5.248074599999999812e+00,2.176099999999792090e-04,2.892110999999886189e-02,-7.194797563999999568e+01,-4.764295080000000127e+01
5.370317960000000390e+00,2.278900000001193860e-04,2.959333999999103071e-02,-7.174811827000000619e+01,-4.744468990000000019e+01
5.495408740000000236e+00,2.386599999999461375e-04,3.027983999999150910e-02,-7.154826622000000214e+01,-4.724650890000000203e+01
5.623413249999999586e+00,2.499299999998427779e-04,3.098299000001247805e-02,-7.134841966999999840e+01,-4.704841129999999794e+01
5.754399369999999792e+00,2.617300000000710725e-04,3.170149999999694046e-02,-7.114857863999999665e+01,-4.685040080000000273e+01
5.888436549999999770e+00,2.740800000000653824e-04,3.243659999998271815e-02,-7.094874326999999425e+01,-4.665248119999999687e+01
6.025595860000000137e+00,2.870100000000874729e-04,3.318980000000237851e-02,-7.074891381000000479e+01,-4.645465670000000102e+01
6.165950020000000364e+00,3.005400000000157945e-04,3.395910000000412765e-02,-7.054909030999999686e+01,-4.625693150000000031e+01
6.309573440000000311e+00,3.147100000000513376e-04,3.474699999998165367e-02,-7.034927292999999793e+01,-4.605930990000000236e+01
6.456542289999999795e+00,3.295400000000725527e-04,3.555259999998838794e-02,-7.014946179999999742e+01,-4.586179649999999697e+01
6.606934479999999610e+00,3.450699999998363410e-04,3.637670000000525761e-02,-6.994965713999999934e+01,-4.566439629999999994e+01
6.760829750000000082e+00,3.613200000001093315e-04,3.721959999998603053e-02,-6.974985884000000169e+01,-4.546711410000000342e+01
6.918309709999999946e+00,3.783299999997602470e-04,3.808230000001344706e-02,-6.955006733999999824e+01,-4.526995519999999829e+01
7.079457839999999891e+00,3.961299999999390309e-04,3.896369999998228195e-02,-6.935028253999999492e+01,-4.507292509999999908e+01
7.244359600000000121e+00,4.147699999998977205e-04,3.986629999997148843e-02,-6.915050456999999540e+01,-4.487602950000000135e+01
7.413102409999999587e+00,4.342800000003421701e-04,4.078950000001668741e-02,-6.895073369000000696e+01,-4.467927420000000183e+01
7.585775749999999817e+00,4.546899999997577879e-04,4.173359999998638159e-02,-6.875096996999999988e+01,-4.448266559999999714e+01
7.762471170000000420e+00,4.760700000003836863e-04,4.269880000001080589e-02,-6.855121357999999532e+01,-4.428621009999999814e+01
7.943282349999999603e+00,4.984399999998778696e-04,4.368719999999370884e-02,-6.835146448999999791e+01,-4.408991439999999784e+01
8.128305160000000029e+00,5.218500000001569106e-04,4.469710000000759464e-02,-6.815172291999999743e+01,-4.389378560000000107e+01
8.317637709999999629e+00,5.463500000000287571e-04,4.573049999999057036e-02,-6.795198898000001009e+01,-4.369783110000000192e+01
8.511380380000000301e+00,5.719999999995728501e-04,4.678780000000415384e-02,-6.775226270999999656e+01,-4.350205849999999685e+01
8.709635900000000319e+00,5.988399999998783585e-04,4.786839999999870088e-02,-6.755254438999999422e+01,-4.330647590000000235e+01
8.912509379999999481e+00,6.269300000001365447e-04,4.897469999997383638e-02,-6.735283397999999977e+01,-4.311109160000000173e+01
9.120108390000000398e+00,6.563399999999219858e-04,5.010469999999145330e-02,-6.715313159000000098e+01,-4.291591439999999835e+01
